"ISO_3_CODE","COUNTRYNAME","WHO_REGION","UNICEF_REGION","COVAX_STATUS","DEVELOPMENT_STATUS","WBINCOME_SHORT_STATUS","WBINCOME_LONG_STATUS","WHOMEMBER","WHO_LEGAL_STATUS_TITLE","DATE","YEAR","MONTH","MONTH_DESCRIPTION","DATA_SOURCE","DATA_SOURCE_DESCRIPTION","TARGET_GROUP","TARGET_GROUP_DESCRIPTION","NUMBER_TARGET","N_VACC_DOSE1","N_VACC_LAST_DOSE","N_VACC_BOOSTER_DOSE","N_VACC_UNKNOWN","PARTIALLY_VACCINATED","NOT_VACCINATED","COMMENTS"
"URY","Uruguay","AMR","LACRO","Self-financing","Developing","High income","High income","Member","Member State","2021-12",2021,12,"12-December","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","RES_LONG_TERM","Residents of long-term care facilities (LTCFs)",NA,27642,14909,10026,NA,12733,NA,NA
"URY","Uruguay","AMR","LACRO","Self-financing","Developing","High income","High income","Member","Member State","2022-02",2022,2,"02-February","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","IMMUNOCOMPROMISED","Immunocompromised persons",NA,15255,10129,5088,NA,5126,NA,NA
"URY","Uruguay","AMR","LACRO","Self-financing","Developing","High income","High income","Member","Member State","2022-05",2022,5,"05-May","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","TEACHERS","Teachers and other essential  workers",NA,100709,97809,96825,NA,2900,NA,NA
"URY","Uruguay","AMR","LACRO","Self-financing","Developing","High income","High income","Member","Member State","2022-07",2022,7,"07-July","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY_ADULTS","Adults with co-morbidity",NA,761717,604206,555106,NA,157511,NA,NA
"URY","Uruguay","AMR","LACRO","Self-financing","Developing","High income","High income","Member","Member State","2022-07",2022,7,"07-July","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","HW","Health  and care workers",143791,132087,131232,86649,NA,855,11704,NA
"URY","Uruguay","AMR","LACRO","Self-financing","Developing","High income","High income","Member","Member State","2022-07",2022,7,"07-July","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","OLDER_60","Older people (aged 60 years or over)",798891,693903,688093,611386,NA,5810,104988,NA
"URY","Uruguay","AMR","LACRO","Self-financing","Developing","High income","High income","Member","Member State","2022-07",2022,7,"07-July","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","PW","Pregnant Women",NA,20707,16067,5488,NA,4640,NA,"Se actualizan 2das dosis"
"USA","United States of America","AMR","Dev","No","Developed economy","High income","High income","Member","Member State","2021-07",2021,7,"07-July","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","RES_LONG_TERM","Residents of long-term care facilities (LTCFs)",NA,2075586,1590058,NA,NA,485528,NA,"As of April 23, 2021 the federal Pharmacy Partnership for LTC Program has ended. Data reflects cumulative totals as of this date. Minor updates will be made as data are cleaned and finalized (Source: COVID Data Tracker)"
"USA","United States of America","AMR","Dev","No","Developed economy","High income","High income","Member","Member State","2022-07",2022,7,"07-July","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","OLDER_60","Older people (aged 60 years or over)",54792026,57345945,50319563,35421216,2417909,7026382,-2553919,NA
"UZB","Uzbekistan","EUR","CEE-CIS","AMC","Economy in transition","Middle income","Lower middle income","Member","Member State","2022-09",2022,9,"09-September","TESSY","COVID-19 vaccination uptake data coming from TESSy","HW","Health  and care workers",362049,518902,389388,230883,0,129514,-156853,NA
"UZB","Uzbekistan","EUR","CEE-CIS","AMC","Economy in transition","Middle income","Lower middle income","Member","Member State","2022-09",2022,9,"09-September","TESSY","COVID-19 vaccination uptake data coming from TESSy","OLDER_60","Older people (aged 60 years or over)",NA,1053201,814455,580616,0,238746,NA,NA
"VCT","Saint Vincent and the Grenadines","AMR","LACRO","AMC","Developing","Middle income","Upper middle income","Member","Member State","2021-03",2021,3,"03-March","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY","People with co- morbidity",4000,4295,4307,NA,NA,-12,-295,NA
"VCT","Saint Vincent and the Grenadines","AMR","LACRO","AMC","Developing","Middle income","Upper middle income","Member","Member State","2021-07",2021,7,"07-July","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","HW","Health  and care workers",NA,649,378,NA,NA,271,NA,NA
"VCT","Saint Vincent and the Grenadines","AMR","LACRO","AMC","Developing","Middle income","Upper middle income","Member","Member State","2022-07",2022,7,"07-July","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","OLDER_60","Older people (aged 60 years or over)",NA,4327,3622,1137,NA,705,NA,NA
"VEN","Venezuela (Bolivarian Republic of)","AMR","LACRO","Self-financing","Developing","NA","NA","Member","Member State","2021-06",2021,6,"06-June","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY","People with co- morbidity",2510608,31991,1354,NA,NA,30637,2478617,NA
"VEN","Venezuela (Bolivarian Republic of)","AMR","LACRO","Self-financing","Developing","NA","NA","Member","Member State","2021-11",2021,11,"11-November","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY_ADULTS","Adults with co-morbidity",NA,6209227,3941619,NA,NA,2267608,NA,NA
"VEN","Venezuela (Bolivarian Republic of)","AMR","LACRO","Self-financing","Developing","NA","NA","Member","Member State","2021-11",2021,11,"11-November","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","HW","Health  and care workers",NA,1367839,981527,NA,NA,386312,NA,NA
"VEN","Venezuela (Bolivarian Republic of)","AMR","LACRO","Self-financing","Developing","NA","NA","Member","Member State","2021-11",2021,11,"11-November","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","OLDER_60","Older people (aged 60 years or over)",3863449,5052038,4223231,NA,NA,828807,-1188589,NA
"VEN","Venezuela (Bolivarian Republic of)","AMR","LACRO","Self-financing","Developing","NA","NA","Member","Member State","2021-11",2021,11,"11-November","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","RES_LONG_TERM","Residents of long-term care facilities (LTCFs)",NA,50339,27686,NA,NA,22653,NA,NA
"VGB","British Virgin Islands","AMR","LACRO",NA,"Developing","High income","High income","Reporting entity","Territory or Area","2021-05",2021,5,"05-May","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","HW","Health  and care workers",NA,90,56,NA,NA,34,NA,NA
"VGB","British Virgin Islands","AMR","LACRO",NA,"Developing","High income","High income","Reporting entity","Territory or Area","2021-05",2021,5,"05-May","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","OLDER_60","Older people (aged 60 years or over)",NA,532,556,NA,NA,-24,NA,NA
"VNM","Viet Nam","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-07",2022,7,"07-July","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","OTHERS","Others",NA,2041032,2150234,5041467,NA,-109202,NA,NA
"VNM","Viet Nam","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-10",2022,10,"10-October","WPR","COVID-19 vaccination data coming from WPR worksheet","HW","Health  and care workers",NA,666000,666000,NA,NA,0,NA,NA
"VNM","Viet Nam","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-10",2022,10,"10-October","WPR","COVID-19 vaccination data coming from WPR worksheet","OLDER_60","Older people (aged 60 years or over)",NA,7997782,7694411,NA,NA,303371,NA,NA
"VUT","Vanuatu","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-10",2022,10,"10-October","WPR","COVID-19 vaccination data coming from WPR worksheet","CO_MORBIDITY","People with co- morbidity",NA,10285,8016,2500,NA,2269,NA,NA
"VUT","Vanuatu","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-10",2022,10,"10-October","WPR","COVID-19 vaccination data coming from WPR worksheet","HW","Health  and care workers",NA,1324,1292,595,NA,32,NA,NA
"VUT","Vanuatu","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-10",2022,10,"10-October","WPR","COVID-19 vaccination data coming from WPR worksheet","OLDER_60","Older people (aged 60 years or over)",NA,14946,12783,2947,NA,2163,NA,NA
"WLF","Wallis and Futuna","WPR",NA,NA,NA,NA,NA,"Reporting entity","Territory or Area","2022-10",2022,10,"10-October","WPR","COVID-19 vaccination data coming from WPR worksheet","HW","Health  and care workers",NA,188,171,NA,NA,17,NA,NA
"WLF","Wallis and Futuna","WPR",NA,NA,NA,NA,NA,"Reporting entity","Territory or Area","2022-10",2022,10,"10-October","WPR","COVID-19 vaccination data coming from WPR worksheet","OLDER_60","Older people (aged 60 years or over)",NA,519,441,405,NA,78,NA,NA
"WSM","Samoa","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-10",2022,10,"10-October","WPR","COVID-19 vaccination data coming from WPR worksheet","HW","Health  and care workers",NA,1407,1249,NA,NA,158,NA,NA
"WSM","Samoa","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-10",2022,10,"10-October","WPR","COVID-19 vaccination data coming from WPR worksheet","OLDER_60","Older people (aged 60 years or over)",NA,15196,13486,NA,NA,1710,NA,NA
"XKX","Kosovo (in accordance with UN Security Council resolution 1244 (1999))","EUR",NA,"AMC",NA,"Middle income","Upper middle income","UNICEF Programme","Territory or Area","2021-04",2021,4,"04-April","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","RES_LONG_TERM","Residents of long-term care facilities (LTCFs)",1249,NA,NA,NA,NA,NA,NA,"-4444"
"XKX","Kosovo (in accordance with UN Security Council resolution 1244 (1999))","EUR",NA,"AMC",NA,"Middle income","Upper middle income","UNICEF Programme","Territory or Area","2021-11",2021,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","HW","Health  and care workers",13500,9662,0,NA,0,9662,3838,NA
"XKX","Kosovo (in accordance with UN Security Council resolution 1244 (1999))","EUR",NA,"AMC",NA,"Middle income","Upper middle income","UNICEF Programme","Territory or Area","2022-09",2022,9,"09-September","TESSY","COVID-19 vaccination uptake data coming from TESSy","OLDER_60","Older people (aged 60 years or over)",NA,184679,177848,50293,0,6831,NA,NA
"YEM","Yemen","EMR","MENA","AMC","Least developed","Low income","Low income","Member","Member State","2021-06",2021,6,"06-June","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY","People with co- morbidity",4562,NA,6643,NA,NA,NA,NA,"the vaccinated people more than the target"
"YEM","Yemen","EMR","MENA","AMC","Least developed","Low income","Low income","Member","Member State","2021-09",2021,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","HW","Health  and care workers",111600,31383,16673,0,0,14710,80217,NA
"YEM","Yemen","EMR","MENA","AMC","Least developed","Low income","Low income","Member","Member State","2021-09",2021,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","OLDER_60","Older people (aged 60 years or over)",291216,35344,4358,0,0,30986,255872,NA
"ZAF","South Africa","AFR","ESARO","No","Developing","Middle income","Upper middle income","Member","Member State","2021-11",2021,11,"11-November","AFR","COVID-19 vaccination data coming from the daily updated AFR worksheet","REFUGEES","refugees or Displaced population",0,NA,NA,NA,NA,NA,NA,NA
"ZMB","Zambia","AFR","ESARO","AMC","Least developed","Low income","Low income","Member","Member State","2021-09",2021,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","RES_LONG_TERM","Residents of long-term care facilities (LTCFs)",NA,NA,NA,NA,0,NA,NA,"Data not disaggregated for this target group."
"ZMB","Zambia","AFR","ESARO","AMC","Least developed","Low income","Low income","Member","Member State","2021-11",2021,11,"11-November","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY_CHILRDEN","Children with co-morbidity",0,NA,NA,NA,NA,NA,NA,NA
"ZMB","Zambia","AFR","ESARO","AMC","Least developed","Low income","Low income","Member","Member State","2022-01",2022,1,"01-January","AFR","COVID-19 vaccination data coming from the daily updated AFR worksheet","REFUGEES","refugees or Displaced population",71328,NA,NA,NA,NA,NA,NA,NA
"ZMB","Zambia","AFR","ESARO","AMC","Least developed","Low income","Low income","Member","Member State","2022-05",2022,5,"05-May","AFR","COVID-19 vaccination data coming from the daily updated AFR worksheet","CO_MORBIDITY","People with co- morbidity",NA,106246,NA,NA,NA,106246,NA,NA
"ZMB","Zambia","AFR","ESARO","AMC","Least developed","Low income","Low income","Member","Member State","2022-06",2022,6,"06-June","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY_ADULTS","Adults with co-morbidity",NA,152186,145026,79245,NA,7160,NA,NA
"ZMB","Zambia","AFR","ESARO","AMC","Least developed","Low income","Low income","Member","Member State","2022-06",2022,6,"06-June","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","OLDER_60","Older people (aged 60 years or over)",NA,405054,193536,59466,NA,211518,NA,NA
"ZMB","Zambia","AFR","ESARO","AMC","Least developed","Low income","Low income","Member","Member State","2022-06",2022,6,"06-June","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","PW","Pregnant Women",NA,1842,NA,NA,NA,1842,NA,NA
"ZMB","Zambia","AFR","ESARO","AMC","Least developed","Low income","Low income","Member","Member State","2022-06",2022,6,"06-June","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","TEACHERS","Teachers and other essential  workers",NA,1013,381,963,NA,632,NA,NA
"ZMB","Zambia","AFR","ESARO","AMC","Least developed","Low income","Low income","Member","Member State","2022-10",2022,10,"10-October","AFR","COVID-19 vaccination data coming from the daily updated AFR worksheet","HW","Health  and care workers",NA,17600,NA,NA,NA,17600,NA,NA
"ZWE","Zimbabwe","AFR","ESARO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2021-11",2021,11,"11-November","AFR","COVID-19 vaccination data coming from the daily updated AFR worksheet","REFUGEES","refugees or Displaced population",0,NA,NA,NA,NA,NA,NA,NA
"ZWE","Zimbabwe","AFR","ESARO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-01",2022,1,"01-January","AFR","COVID-19 vaccination data coming from the daily updated AFR worksheet","CO_MORBIDITY","People with co- morbidity",1030310,NA,NA,NA,NA,NA,NA,NA
